,Unnamed: 0,summoner_a,summoner_b,position,win_rate,lane_kill_rate,kda,kill_participate,damage
4777,4777,菲艾,歐拉夫,1,0.5234000000000001,,0.5,0.5084745762711864,0.4636768762820966
4778,4778,菲艾,沃維克,1,0.4310000000000001,,0.4699792960662526,0.4989816700610998,0.5152731966155171
4779,4779,菲艾,特朗德,1,0.5156000000000001,,0.3934707903780069,0.4795719844357976,0.5513513513513514
4780,4780,菲艾,艾克,1,0.5151,,0.4448742746615087,0.4816247582205028,0.4587346319407885
4781,4781,菲艾,葛雷夫,1,0.4317,,0.4400826446280992,0.4933469805527124,0.4472792027670285
4782,4782,菲艾,薩科,1,0.514,,0.4313725490196079,0.4698318496538082,0.4759063941990771
4783,4783,菲艾,費德提克,1,0.5588000000000001,,0.4738955823293172,0.4663157894736842,0.461699516280413
4784,4784,菲艾,賈克斯,1,0.4947,,0.4682203389830509,0.5111346765641569,0.5036193635952345
4785,4785,菲艾,賽勒斯,1,0.4529,,0.4693446088794926,0.4849094567404426,0.44752373620733904
4786,4786,菲艾,賽特,1,0.48,,0.465863453815261,0.4964539007092199,0.5305601231501242
4787,4787,菲艾,赫克林,1,0.5806,,0.43594646271510507,0.4621284755512943,0.4873436818989506
4788,4788,菲艾,趙信,1,0.627,,0.5328947368421052,0.5009861932938855,0.500802797302601
4789,4789,菲艾,鏡爪,1,0.5233,,0.490405117270789,0.4711246200607903,0.4427756188075482
4790,4790,菲艾,阿姆姆,1,0.5403,,0.5298804780876495,0.4944834503510532,0.5118448050736802
4791,4791,菲艾,雷珂煞,1,0.5539999999999999,,0.4683026584867076,0.48,0.4895882374244016
4792,4792,葛雷夫,伊芙琳,1,0.4982,,0.4717348927875243,0.4794383149448345,0.468353327330293
4793,4793,葛雷夫,伊莉絲,1,0.5201,,0.51,0.501996007984032,0.5336217066456941
4794,4794,葛雷夫,努努和威朗普,1,0.4787,,0.48056537102473496,0.489402697495183,0.6229887438712796
4795,4795,葛雷夫,卡力斯,1,0.4934000000000001,,0.4884210526315789,0.5041580041580042,0.5062425779118657
4796,4796,葛雷夫,卡爾瑟斯,1,0.5353,,0.540650406504065,0.4700772200772202,0.4209497414070426
4797,4797,葛雷夫,卡蜜兒,1,0.5205,,0.5536480686695279,0.5151821862348178,0.5620194947830862
4798,4798,葛雷夫,厄薩斯,1,0.6042000000000001,,0.5566600397614314,0.510351966873706,0.5633017972505434
4799,4799,葛雷夫,古拉格斯,1,0.5292,,0.5106796116504854,0.5137895812053115,0.5466201595452637
4800,4800,葛雷夫,史瓦妮,1,0.5008,,0.4542314335060449,0.4951171875,0.6111092179246891
4801,4801,葛雷夫,嘉文四世,1,0.5245000000000001,,0.45,0.4614687216681777,0.615014471780029
4802,4802,葛雷夫,圖奇,1,0.5833,,0.5485232067510548,0.4847250509164969,0.500736754436543
4803,4803,葛雷夫,埃爾文,1,0.4828,,0.4186440677966102,0.5200411099691675,0.6686563477688128
4804,4804,葛雷夫,塔莉雅,1,0.5135000000000001,,0.476861167002012,0.48282442748091603,0.4689440121358541
4805,4805,葛雷夫,墨菲特,1,0.4714,,0.4890656063618291,0.4989733059548255,0.5122709214404716
4806,4806,葛雷夫,夜曲,1,0.5241,,0.5437100213219617,0.5068349106203996,0.5497554646172272
4807,4807,葛雷夫,奈德麗,1,0.5082,,0.4833659491193738,0.4846077457795432,0.4932473420388877
4808,4808,葛雷夫,希瓦娜,1,0.4852,,0.4971751412429378,0.5071868583162217,0.472540701673928
4809,4809,葛雷夫,弗力貝爾,1,0.4809000000000001,,0.470703125,0.4970000000000001,0.5783014236622485
4810,4810,葛雷夫,悟空,1,0.4813000000000001,,0.4819277108433734,0.4954773869346734,0.5496151445808196
4811,4811,葛雷夫,慎,1,0.5227,,0.5053763440860215,0.4989473684210526,0.6255747126436781
