,summoner_a,summoner_b,position,win_rate,lane_kill_rate,kda,kill_participate,damage
2020,庫奇,慨影,2,0.36,0.38780000000000003,0.45798319327731096,0.49447236180904525,0.4998763016440636
2021,庫奇,拉克絲,2,0.52,0.3456,0.3832236842105263,0.47930702598652547,0.5061168726324288
2022,庫奇,星朵拉,2,0.44880000000000003,0.1985,0.4357976653696498,0.495124593716143,0.49150622876557193
2023,庫奇,杰西,2,0.4301,0.2783,0.462890625,0.49556650246305417,0.4872163489184766
2024,庫奇,柔依,2,0.5484,0.2742,0.45018450184501846,0.48931841302136314,0.5049091195039206
2025,庫奇,極靈,2,0.4483,0.6206,0.42534722222222227,0.5020703933747412,0.6275331762371326
2026,庫奇,派克,2,0.5556,0.371,0.4529411764705883,0.4952015355086372,0.6115844093157958
2027,庫奇,潘森,2,0.5184000000000001,0.34259999999999996,0.47105788423153694,0.494949494949495,0.568418696052337
2028,庫奇,犽宿,2,0.4817,0.2755,0.5266524520255863,0.5243243243243243,0.5357926221335992
2029,庫奇,維克特,2,0.4962,0.4677,0.5218978102189781,0.5145945945945946,0.476312127443039
2030,庫奇,維迦,2,0.4717,0.38159999999999994,0.44801512287334594,0.5057955742887249,0.5261545472959287
2031,庫奇,翱銳龍獸,2,0.4615,0.39280000000000004,0.46839546191247977,0.524904214559387,0.5736560829927696
2032,庫奇,艾克,2,0.44229999999999997,0.2884,0.44083969465648853,0.49946865037194477,0.5345268542199488
2033,庫奇,艾妮維亞,2,0.5703,0.3143,0.5040518638573743,0.5272177419354839,0.6084614716358266
2034,庫奇,蓋倫,2,0.4167,0.282,0.42638623326959846,0.5332581736189402,0.6056204688706744
2035,庫奇,藍寶,2,0.4537,0.2318,0.4540441176470588,0.49948400412796695,0.520354023308079
2036,庫奇,賽勒斯,2,0.5223,0.2396,0.4918032786885246,0.5010162601626016,0.5482506211805789
2037,庫奇,路西恩,2,0.5611,0.2293,0.5273109243697479,0.4962080173347779,0.49468011287412683
2038,庫奇,逆命,2,0.48869999999999997,0.4978,0.48096885813148793,0.5106167846309403,0.5868975793253377
2039,庫奇,鄂爾,2,0.5192,0.29410000000000003,0.4673913043478261,0.5062111801242236,0.644259971654181
2040,庫奇,阿卡莉,2,0.5259,0.2082,0.4644268774703557,0.5122994652406417,0.5707297380731875
2041,庫奇,阿璃,2,0.46340000000000003,0.31010000000000004,0.40394973070017953,0.49003147953830006,0.5352752666571005
2042,庫奇,阿祈爾,2,0.6042000000000001,0.363,0.5634920634920635,0.5149253731343283,0.5362797901111855
2043,庫奇,雷尼克頓,2,0.5857,0.4355,0.5991983967935872,0.5399159663865547,0.6335679099225897
2044,庫奇,雷茲,2,0.5115999999999999,0.6029,0.5339285714285715,0.5186335403726708,0.5445672827776818
2045,庫奇,飛斯,2,0.47500000000000003,0.2195,0.42805100182149364,0.5020408163265306,0.5620876560468938
2046,庫奇,馬爾札哈,2,0.49119999999999997,0.4927,0.5340501792114696,0.5348583877995642,0.5526011002798957
2047,庫奇,麗珊卓,2,0.5273,0.6106,0.5298507462686567,0.5265265265265265,0.5816413789733441
2048,庫奇,黛安娜,2,0.474,0.21719999999999998,0.4756335282651072,0.49948400412796695,0.5317242474423247
2049,庫奇,齊勒斯,2,0.46770000000000006,0.389,0.3847457627118644,0.47553191489361707,0.44306964164976337
2050,弗力貝爾,亞歷斯塔,4,0.47250000000000003,0.5932999999999999,0.46058091286307057,0.5120879120879122,
2051,弗力貝爾,伊瑞莉雅,0,0.5534,0.6167,0.6323529411764706,0.5403800475059383,0.5261132033673017
2052,弗力貝爾,伊羅旖,0,0.44270000000000004,0.5606,0.608,0.5488126649076517,0.4158066775624562
2053,弗力貝爾,伊芙琳,1,0.5698,,0.564516129032258,0.4921259842519685,0.421670026104484
2054,弗力貝爾,伊莉絲,1,0.5091,,0.5067698259187621,0.5019607843137255,0.45220030349013657
2055,弗力貝爾,克雷德,0,0.512,0.6301,0.525,0.4977426636568849,0.5129115197585378
2056,弗力貝爾,凱爾,0,0.5758,0.6818000000000001,0.5938242280285035,0.5201560468140441,0.46484304392360065
2057,弗力貝爾,凱能,0,0.58,0.6622,0.5878220140515222,0.5691699604743083,0.4350234466588511
2058,弗力貝爾,剛普朗克,0,0.5455,0.8118000000000001,0.6087912087912088,0.5269320843091334,0.47267055472670555
2059,弗力貝爾,努努和威朗普,1,0.56,,0.5536332179930796,0.49489322191272056,0.5422632794457275
2060,弗力貝爾,卡瑪,4,0.4737,0.5337,0.502008032128514,0.5308764940239044,
2061,弗力貝爾,卡蜜兒,0,0.56,0.7132,0.6019900497512438,0.5189255189255189,0.5016643880401831
2062,弗力貝爾,厄薩斯,0,0.5275,0.5678,0.5591939546599497,0.5259067357512953,0.4899868398466556
2063,弗力貝爾,吶兒,0,0.5231,0.5,0.5,0.5018270401948843,0.4256653122729597
2064,弗力貝爾,嘉文四世,1,0.5075000000000001,,0.4392678868552413,0.44027898866608545,0.5214868319603945
2065,弗力貝爾,墨菲特,0,0.511,0.6838,0.5155555555555555,0.4963680387409201,0.4722005403782648
2066,弗力貝爾,奈德麗,1,0.5702,,0.5418994413407822,0.5,0.4434650652201989
2067,弗力貝爾,姍娜,4,0.5943,0.6602,0.5506958250497018,0.4823766364551863,
2068,弗力貝爾,巴德,4,0.49119999999999997,0.6,0.48491379310344823,0.45865490628445427,
2069,弗力貝爾,布里茨,4,0.44560000000000005,0.5556,0.4854166666666666,0.5298429319371728,
2070,弗力貝爾,希瓦娜,1,0.4694,,0.5331069609507639,0.49752720079129575,0.39499469133929926
2071,弗力貝爾,弗拉迪米爾,0,0.5806,0.7767000000000001,0.6230936819172114,0.5454545454545454,0.47559819287188354
2072,弗力貝爾,悟空,0,0.45130000000000003,0.6537999999999999,0.5274463007159905,0.5274056029232643,0.5037256939290485
2073,弗力貝爾,悠咪,4,0.5062,0.5886,0.4120443740095087,0.5082815734989649,
2074,弗力貝爾,慎,0,0.4685,0.6690999999999999,0.4474708171206226,0.486228813559322,0.5165698667577725
2075,弗力貝爾,慨影,0,0.5079,0.7315999999999999,0.5948477751756441,0.5279126213592232,0.5152400428474048
2076,弗力貝爾,慨影,1,0.5294,,0.5426944971537002,0.4880952380952381,0.44392217898832687
2077,弗力貝爾,拉姆斯,1,0.2807,,0.3916083916083916,0.5044510385756676,0.4919864559819413
2078,弗力貝爾,提摩,0,0.5337,0.6455,0.6253229974160206,0.5423728813559322,0.40081177067478435
2079,弗力貝爾,易大師,1,0.4672,,0.5813953488372092,0.526369168356998,0.4390152674351389
2080,弗力貝爾,札克,0,0.4625,0.708,0.45553145336225603,0.4953703703703703,0.5483142442329408
2081,弗力貝爾,札克,1,0.5047,,0.47124600638977643,0.507177033492823,0.527910523640061
2082,弗力貝爾,李星,1,0.49340000000000006,,0.4785046728971963,0.48710601719197705,0.4941006233303651
2083,弗力貝爾,杰西,0,0.5027,0.7617,0.610738255033557,0.5136741973840666,0.4220937054731372
2084,弗力貝爾,極靈,4,0.3091,0.5909,0.34274193548387094,0.4542410714285715,
2085,弗力貝爾,歐拉夫,1,0.36840000000000006,,0.46590909090909094,0.49952606635071095,0.4241324921135647
2086,弗力貝爾,汎,0,0.5426,0.639,0.6309859154929578,0.5499334221038615,0.4161333102692729
2087,弗力貝爾,沃維克,1,0.5088,,0.5293005671077504,0.49021526418786693,0.49845131071995163
2088,弗力貝爾,波比,0,0.5333,0.6224000000000001,0.5668202764976958,0.5206611570247934,0.468656801204306
2089,弗力貝爾,泰達米爾,0,0.5,0.6142,0.5843828715365239,0.5297297297297298,0.48888825083266335
2090,弗力貝爾,派克,4,0.5833,0.48590000000000005,0.5309734513274337,0.5104602510460251,
2091,弗力貝爾,烏爾加特,0,0.5468999999999999,0.5327000000000001,0.5368171021377671,0.5090252707581228,0.4142194744976816
2092,弗力貝爾,特朗德,1,0.4662,,0.4350649350649351,0.499054820415879,0.5364716671124528
2093,弗力貝爾,犽宿,0,0.5122,0.8088,0.6557788944723618,0.5679012345679012,0.5194428939744306
2094,弗力貝爾,犽宿,2,0.5205,0.7204,0.5854800936768151,0.5196850393700787,0.5015756302521008
2095,弗力貝爾,瑟雷西,4,0.4792,0.5146999999999999,0.44650205761316875,0.503711558854719,
2096,弗力貝爾,約瑞科,0,0.5341,0.7333,0.6929824561403508,0.592641261498029,0.52215784321507
2097,弗力貝爾,納帝魯斯,4,0.5307999999999999,0.5185,0.5166297117516631,0.53220696937698,
2098,弗力貝爾,納瑟斯,0,0.3968,0.6071392860713929,0.5351758793969849,0.551150895140665,0.5351138008156822
2099,弗力貝爾,索拉卡,4,0.5441,0.6884999999999999,0.5095057034220533,0.6179775280898877,
2100,弗力貝爾,艾克,1,0.5115999999999999,,0.5181818181818182,0.4932950191570881,0.42800435367181
2101,弗力貝爾,茂凱,0,0.5214,0.7556999999999999,0.546972860125261,0.532777115613826,0.5130865936924244
2102,弗力貝爾,菲歐拉,0,0.5333,0.652,0.6407035175879398,0.5650510204081632,0.49773730059961535
2103,弗力貝爾,葛雷夫,1,0.5155,,0.529296875,0.502,0.42168003929916487
2104,弗力貝爾,葵恩,0,0.4737,0.625,0.5523114355231143,0.5068337129840547,0.3916315244564531
2105,弗力貝爾,蒙多醫生,0,0.5789,0.8119,0.6312217194570136,0.5638297872340426,0.5173815265396808
2106,弗力貝爾,蓋倫,0,0.4869,0.5163,0.5117924528301886,0.5138705416116249,0.47367824238128986
2107,弗力貝爾,費德提克,1,0.48,,0.5150976909413855,0.4915924826904056,0.4646985648836433
2108,弗力貝爾,賈克斯,0,0.5929,0.7017,0.6731234866828086,0.5647798742138365,0.5236943611094104
2109,弗力貝爾,賽勒斯,0,0.5393,0.7003,0.607565011820331,0.5327210103329506,0.5176731865250315
2110,弗力貝爾,賽勒斯,1,0.5882000000000001,,0.5643939393939394,0.48325358851674644,0.42560185330119277
2111,弗力貝爾,賽特,0,0.45990000000000003,0.5685,0.5411471321695761,0.5292652552926526,0.4756681900013848
2112,弗力貝爾,賽特,4,0.48,0.47335266473352666,0.5159090909090909,0.5092213114754099,
2113,弗力貝爾,趙信,1,0.6533,,0.6531007751937985,0.529,0.5196784213411292
2114,弗力貝爾,路西恩,0,0.4915,0.7054,0.6361256544502618,0.5437956204379563,0.4540373867797263
2115,弗力貝爾,辛吉德,0,0.5,0.7120000000000001,0.5938967136150235,0.5382746051032806,0.4723084886128364
2116,弗力貝爾,達瑞斯,0,0.5412,0.6093999999999999,0.6045340050377834,0.5488431876606683,0.5146526177148502
2117,弗力貝爾,鄂爾,0,0.48610000000000003,0.5928,0.49234135667396056,0.5035545023696683,0.49426631039857494
2118,弗力貝爾,阿卡莉,0,0.513,0.5724,0.5547785547785548,0.5190476190476191,0.4595037709039239
2119,弗力貝爾,阿姆姆,1,0.5091,,0.5553359683794465,0.501466275659824,0.5110188548693998
2120,弗力貝爾,雷尼克頓,0,0.5506000000000001,0.589,0.5815085158150851,0.5394896719319563,0.5177878941156635
2121,弗力貝爾,雷歐娜,4,0.4497,0.4396,0.43605870020964366,0.49616648411829134,
2122,弗力貝爾,雷玟,0,0.6293,0.713,0.7004504504504505,0.5819567979669632,0.5749665982337798
2123,弗力貝爾,雷珂煞,1,0.5256000000000001,,0.5165441176470589,0.5133843212237095,0.4850189291508924
2124,弗力貝爾,雷葛爾,0,0.5556,0.6509,0.5700712589073634,0.5301204819277109,0.5239934424407457
2125,弗力貝爾,露璐,4,0.46880000000000005,0.5819,0.4442270058708415,0.5196304849884527,
2126,弗力貝爾,魔甘娜,4,0.5513,0.5,0.45085470085470086,0.4518599562363238,
2127,弗力貝爾,魔鬥凱薩,0,0.5121,0.6028,0.5934343434343434,0.5315315315315315,0.4784364054437047
2128,弗力貝爾,齊勒斯,4,0.4667,0.606,0.5170940170940171,0.5052966101694916,
2129,弗拉迪米爾,伊澤瑞爾,2,0.5846,0.5317000000000001,0.5327695560253699,0.4958183990442055,0.4552247680964085
2130,弗拉迪米爾,伊瑞莉雅,0,0.48,0.30329999999999996,0.5049751243781094,0.4804045512010114,0.49275874249381846
2131,弗拉迪米爾,伊瑞莉雅,2,0.5271,0.38049999999999995,0.551487414187643,0.5129068462401797,0.5268691029263853
2132,弗拉迪米爾,伊羅旖,0,0.4387,0.3911,0.5436408977556111,0.5236051502145923,0.470577265757739
2133,弗拉迪米爾,克雷德,0,0.4815,0.3538,0.45394736842105254,0.47137637028014623,0.5248319690352277
2134,弗拉迪米爾,克雷德,2,0.5397,0.321,0.45752895752895756,0.4712041884816754,0.5501775726772005
2135,弗拉迪米爾,克黎思妲,0,0.443,0.2909,0.5555555555555556,0.47074122236671,0.43192707437529176
2136,弗拉迪米爾,凱爾,0,0.47159999999999996,0.4152,0.48699763593380613,0.49156939040207526,0.4868883875506392
2137,弗拉迪米爾,凱能,0,0.49570000000000003,0.5682,0.5055679287305123,0.5122580645161291,0.5395012649078424
2138,弗拉迪米爾,剛普朗克,0,0.5133,0.5132,0.47991071428571425,0.48408488063660476,0.4948759943846514
2139,弗拉迪米爾,加里歐,2,0.4782,0.5898,0.43920145190562615,0.47776628748707345,0.5141975938009788
2140,弗拉迪米爾,劫,2,0.5037,0.3948,0.46268656716417916,0.47742663656884876,0.47260383569159026
2141,弗拉迪米爾,勒布朗,2,0.5275,0.479,0.40900195694716246,0.4764044943820225,0.508086315114308
2142,弗拉迪米爾,卡特蓮娜,2,0.5282,0.5425,0.515274949083503,0.48747390396659707,0.5241614553723707
2143,弗拉迪米爾,卡瑪,2,0.4561,0.3611,0.39965397923875434,0.4582366589327146,0.4822056405716454
2144,弗拉迪米爾,卡莎碧雅,0,0.4658,0.35960000000000003,0.4761904761904762,0.48311688311688317,0.46460752438457964
2145,弗拉迪米爾,卡莎碧雅,2,0.44270000000000004,0.5093,0.5039840637450199,0.5077262693156733,0.48366129860847423
2146,弗拉迪米爾,卡薩丁,0,0.4308,0.4067,0.4484412470023981,0.46558704453441296,0.4485103779357086
2147,弗拉迪米爾,卡薩丁,2,0.47880000000000006,0.5097999999999999,0.45364891518737666,0.48255813953488375,0.4750929534560767
2148,弗拉迪米爾,卡蜜兒,0,0.5174000000000001,0.5075,0.5235849056603774,0.49875930521091816,0.5282842219375185
2149,弗拉迪米爾,厄薩斯,0,0.4672,0.26789999999999997,0.47306791569086654,0.4960526315789474,0.5131604412618541
2150,弗拉迪米爾,厄薩斯,2,0.5354,0.33130000000000004,0.45161290322580644,0.47479484173505276,0.5063117082187458
2151,弗拉迪米爾,吶兒,0,0.4436,0.3214,0.4543325526932085,0.49462365591397844,0.4975546850288328
2152,弗拉迪米爾,塔隆,2,0.4593,0.415,0.44841269841269843,0.4690265486725663,0.5119319821519746
2153,弗拉迪米爾,墨菲特,0,0.503,0.45899999999999996,0.45869565217391306,0.49306431273644385,0.5304871794871795
2154,弗拉迪米爾,墨菲特,2,0.5078,0.5461,0.4661354581673307,0.5027262813522355,0.5237724975415647
2155,弗拉迪米爾,夜曲,2,0.49119999999999997,0.47009999999999996,0.49075975359342916,0.47402597402597396,0.5300130273574506
2156,弗拉迪米爾,奧莉安娜,2,0.43560000000000004,0.3972,0.3927927927927928,0.45307443365695793,0.4486061472480343
2157,弗拉迪米爾,妮可,2,0.5422,0.4329,0.4880952380952381,0.48509174311926606,0.49444179389312976
2158,弗拉迪米爾,姬亞娜,2,0.5211,0.44179999999999997,0.4882226980728051,0.476038338658147,0.50586260640211
2159,弗拉迪米爾,威寇茲,2,0.493,0.5574,0.47804054054054057,0.5005268703898841,0.4457126524390244
2160,弗拉迪米爾,安妮,2,0.5319,0.51,0.5081967213114754,0.48308668076109945,0.48049704437598867
2161,弗拉迪米爾,寇格魔,2,0.5256000000000001,0.5714,0.5295358649789029,0.4631449631449632,0.45671033994334276
2162,弗拉迪米爾,希格斯,2,0.6322,0.6544,0.5690298507462687,0.49325842696629213,0.44127093836396164
2163,弗拉迪米爾,庫奇,2,0.5203,0.6823,0.5244360902255639,0.4849462365591398,0.46611729272985863
2164,弗拉迪米爾,弗力貝爾,0,0.4255,0.22039999999999998,0.3769063180827887,0.45335085413929044,0.524588790527521
2165,弗拉迪米爾,悟空,0,0.4822,0.4841,0.4805491990846682,0.4811443433029909,0.5248106520039891
2166,弗拉迪米爾,慎,0,0.5133,0.474,0.4030710172744722,0.4610849056603773,0.5913170355687699
2167,弗拉迪米爾,慨影,0,0.5236,0.4815,0.5274463007159905,0.49934640522875823,0.5347228712963829
2168,弗拉迪米爾,慨影,2,0.5079,0.5082,0.5128205128205129,0.4613778705636743,0.4949606891937103
2169,弗拉迪米爾,拉克絲,2,0.4615,0.518,0.4452554744525547,0.48917748917748916,0.49291213768115943
2170,弗拉迪米爾,提摩,0,0.5468000000000001,0.53,0.5739795918367347,0.5308988764044944,0.452383585886517
2171,弗拉迪米爾,星朵拉,2,0.4764,0.3861,0.4476987447698745,0.4717832957110609,0.44106328550772994
2172,弗拉迪米爾,札克,0,0.3986,0.3333,0.3381818181818182,0.4639303482587064,0.5694867067943051
2173,弗拉迪米爾,杰西,0,0.5013000000000001,0.4422,0.4940047961630696,0.4623243933588761,0.44358065332995694
2174,弗拉迪米爾,杰西,2,0.4917,0.4961,0.4909090909090909,0.46885245901639344,0.4555897573162027
2175,弗拉迪米爾,柔依,2,0.5299,0.3514,0.4497991967871486,0.46615720524017473,0.4546578057595896
2176,弗拉迪米爾,極靈,2,0.3778,0.6875,0.3244047619047619,0.4643249176728869,0.5432684701787692
2177,弗拉迪米爾,歐拉夫,0,0.5313,0.3846,0.49874686716791977,0.46802721088435373,0.4916144565128177
2178,弗拉迪米爾,汎,0,0.5657,0.5279,0.6317204301075269,0.532122905027933,0.48642989871496245
2179,弗拉迪米爾,波比,0,0.5061,0.47259999999999996,0.4705882352941177,0.4993412384716732,0.5386222890491603
2180,弗拉迪米爾,泰達米爾,0,0.4692,0.3663,0.49140049140049136,0.4868603042876901,0.5292760521650436
2181,弗拉迪米爾,派克,2,0.5912,0.7109000000000001,0.4555765595463138,0.46586345381526106,0.6074718774243599
2182,弗拉迪米爾,漢默丁格,0,0.48,0.6422,0.5820512820512821,0.5451895043731778,0.4107508827378454
2183,弗拉迪米爾,潘森,0,0.5132,0.3978,0.4587155963302753,0.45558375634517767,0.5051380860629415
2184,弗拉迪米爾,潘森,2,0.5161,0.4249,0.47639484978540775,0.47724867724867726,0.5173389080177078
2185,弗拉迪米爾,烏爾加特,0,0.3922,0.2892,0.39062499999999994,0.4725848563968669,0.48133502056311295
2186,弗拉迪米爾,犽宿,0,0.4378,0.4189,0.564039408866995,0.49611398963730574,0.48991482533020614
2187,弗拉迪米爾,犽宿,2,0.5434,0.4839,0.6013215859030837,0.5247191011235955,0.526670603287078
2188,弗拉迪米爾,科加斯,0,0.4557,0.2826,0.4602409638554216,0.47361647361647363,0.5096891400888172
2189,弗拉迪米爾,科加斯,2,0.43060000000000004,0.44439999999999996,0.46913580246913583,0.5093922651933702,0.5410695634008774
2190,弗拉迪米爾,約瑞科,0,0.4318,0.3901,0.4919168591224018,0.5120567375886526,0.47842167199020147
2191,弗拉迪米爾,納瑟斯,0,0.43579999999999997,0.2847,0.4210526315789474,0.47075606276747506,0.5381683026779758
2192,弗拉迪米爾,維克特,2,0.46770000000000006,0.5068,0.46393762183235865,0.47426067907995617,0.4191606719657725
2193,弗拉迪米爾,維迦,2,0.47340000000000004,0.4697,0.45348837209302323,0.4815229563269877,0.4873536913871606
2194,弗拉迪米爾,翱銳龍獸,2,0.6043999999999999,0.6315999999999999,0.522140221402214,0.47064881565396505,0.5258988680527534
2195,弗拉迪米爾,艾克,2,0.5147,0.49579999999999996,0.49414062500000006,0.4972253052164262,0.5273028130170987
2196,弗拉迪米爾,艾妮維亞,2,0.506,0.2091,0.3938879456706282,0.48947951273532664,0.5063250005802753
2197,弗拉迪米爾,茂凱,0,0.5119,0.5341,0.4503968253968254,0.5077319587628866,0.5710508135407485
2198,弗拉迪米爾,菲歐拉,0,0.5039,0.49090000000000006,0.5917312661498708,0.5416666666666666,0.521670954306015
2199,弗拉迪米爾,葵恩,0,0.452,0.4703,0.5036496350364964,0.48198757763975153,0.45258298300363653
2200,弗拉迪米爾,蒙多醫生,0,0.5154,0.4077,0.4783549783549783,0.5019973368841545,0.5101875042306911
2201,弗拉迪米爾,蓋倫,0,0.4723,0.32770000000000005,0.45333333333333337,0.49585635359116015,0.5437769925402435
2202,弗拉迪米爾,蓋倫,2,0.4717,0.31120000000000003,0.4294003868471954,0.515801354401806,0.545899872636426
2203,弗拉迪米爾,藍寶,0,0.4098,0.3208,0.39148073022312374,0.46024096385542174,0.47567377548629014
2204,弗拉迪米爾,藍寶,2,0.5128,0.4752,0.4725897920604915,0.48642779587404994,0.4892102188815659
2205,弗拉迪米爾,賈克斯,0,0.5297,0.5015999999999999,0.5805626598465473,0.5281501340482574,0.5357699316027148
2206,弗拉迪米爾,賽勒斯,0,0.4969,0.322,0.4696261682242991,0.4642857142857143,0.4962352889222548
2207,弗拉迪米爾,賽勒斯,2,0.4951,0.4241,0.490280777537797,0.48819742489270385,0.5181806501349094
2208,弗拉迪米爾,賽特,0,0.5369,0.3503,0.5197044334975369,0.49734748010610075,0.5227344375197032
2209,弗拉迪米爾,賽特,2,0.44070000000000004,0.325,0.479028697571744,0.5050962627406568,0.5281553873662037
2210,弗拉迪米爾,路西恩,0,0.5084000000000001,0.44049999999999995,0.5363881401617251,0.4966442953020134,0.4464486764882022
2211,弗拉迪米爾,路西恩,2,0.5331,0.4744,0.5503512880562061,0.5041420118343195,0.4747252747252747
2212,弗拉迪米爾,辛吉德,0,0.4972,0.5569,0.5241545893719807,0.49800796812749004,0.5431057084971994
2213,弗拉迪米爾,逆命,2,0.4927,0.6109,0.4651162790697675,0.4874863982589771,0.5435263144822791
2214,弗拉迪米爾,達瑞斯,0,0.4857,0.3085,0.4801980198019802,0.4993215739484397,0.5322914962090219
2215,弗拉迪米爾,鄂爾,0,0.5216,0.4096,0.44195519348268836,0.4942084942084943,0.5604685737721726
2216,弗拉迪米爾,鄂爾,2,0.5133,0.4321,0.47388781431334626,0.48194130925507905,0.5748592778310351
2217,弗拉迪米爾,阿卡莉,0,0.5429,0.3602,0.4976076555023924,0.5,0.5103011093502378
2218,弗拉迪米爾,阿卡莉,2,0.5644,0.4517,0.5074626865671642,0.5039018952062431,0.5363146834778041
2219,弗拉迪米爾,阿璃,2,0.5033,0.5082,0.4427184466019417,0.4789823008849557,0.49385307346326834
2220,弗拉迪米爾,阿祈爾,2,0.5829,0.5433,0.5678776290630975,0.5,0.4797780797101449
2221,弗拉迪米爾,雷尼克頓,0,0.5,0.3457,0.5012165450121655,0.5168690958164642,0.5547226783916936
2222,弗拉迪米爾,雷尼克頓,2,0.5143,0.3831,0.5324384787472036,0.5273631840796019,0.568366786172245
2223,弗拉迪米爾,雷玟,0,0.4719,0.34740000000000004,0.45208845208845205,0.47751322751322756,0.5021726960091707
2224,弗拉迪米爾,雷茲,0,0.4954,0.4415,0.5431818181818182,0.5059602649006623,0.455859322564768
2225,弗拉迪米爾,雷茲,2,0.5147,0.5792,0.5137254901960785,0.5085714285714286,0.4732187287943904
2226,弗拉迪米爾,雷葛爾,0,0.4792,0.32380000000000003,0.45255474452554745,0.47625329815303424,0.4952155001977066
2227,弗拉迪米爾,飛斯,2,0.5204,0.3583,0.439918533604888,0.4829857299670692,0.5325100570680138
2228,弗拉迪米爾,馬爾札哈,2,0.4375,0.5622,0.4457831325301205,0.479048697621744,0.43212939316551136
2229,弗拉迪米爾,魔甘娜,2,0.662,0.4067,0.48867924528301887,0.4705882352941177,0.5037207739209756
2230,弗拉迪米爾,魔鬥凱薩,0,0.517,0.3248,0.5156626506024097,0.5033921302578019,0.5036187896899514
2231,弗拉迪米爾,魔鬥凱薩,2,0.5,0.3864,0.5504587155963303,0.5149700598802395,0.5167006906137341
2232,弗拉迪米爾,麗珊卓,2,0.43460000000000004,0.6626000000000001,0.4584139264990329,0.49682203389830504,0.524145974923177
2233,弗拉迪米爾,黛安娜,2,0.5355,0.40340000000000004,0.5316973415132924,0.49409237379162196,0.5056641735555264
2234,弗拉迪米爾,齊勒斯,2,0.4978,0.4108,0.37847222222222227,0.4430803571428572,0.4062099324728609
2235,悟空,伊瑞莉雅,0,0.5395000000000001,0.5284,0.5935162094763092,0.5311004784688995,0.5188990928435435
2236,悟空,伊瑞莉雅,2,0.6176,0.49090000000000006,0.6397379912663755,0.5205913410770856,0.5348893490010487
2237,悟空,伊羅旖,0,0.5143,0.4635,0.5978552278820375,0.5241286863270778,0.44336616107157406
2238,悟空,伊芙琳,1,0.5674,,0.5056818181818182,0.48463825569871155,0.41996610691727004
2239,悟空,伊莉絲,1,0.504,,0.517578125,0.5028901734104047,0.4759817482844106
2240,悟空,克雷德,0,0.5433,0.5602,0.48416289592760187,0.48494983277591974,0.5224288692168169
2241,悟空,凱爾,0,0.531,0.6111,0.5623471882640586,0.4973684210526315,0.5002759212704642
2242,悟空,凱能,0,0.4828,0.5376,0.5096618357487923,0.4987654320987654,0.44813290845527953
2243,悟空,剛普朗克,0,0.5915,0.619,0.5663716814159293,0.5098039215686275,0.47307525951557095
2244,悟空,努努和威朗普,1,0.4715,,0.45689655172413796,0.48819641170915956,0.539891369945685
2245,悟空,劫,2,0.6081000000000001,0.6154,0.5739130434782609,0.5110410094637224,0.4811781382894944
2246,悟空,勒布朗,2,0.4808,0.46149999999999997,0.385899814471243,0.46630434782608693,0.4421473731326582
2247,悟空,卡力斯,1,0.5385,,0.5533199195171026,0.5025960539979232,0.47623126338329763
2248,悟空,卡爾瑟斯,1,0.4737,,0.5311284046692606,0.4689589302769819,0.35889056707400796
2249,悟空,卡蜜兒,0,0.4925,0.6225999999999999,0.5595238095238095,0.5145518044237486,0.5024181444215909
2250,悟空,厄薩斯,0,0.5466,0.5623,0.5610972568578554,0.5346153846153846,0.525250174540377
2251,悟空,古拉格斯,1,0.5714,,0.5394495412844037,0.5211406096361848,0.4969904139109757
2252,悟空,史瓦妮,1,0.505,,0.4677966101694915,0.49752720079129575,0.5459197732551273
2253,悟空,吶兒,0,0.5395000000000001,0.5151,0.5405405405405406,0.5205655526992288,0.5027025430487049
2254,悟空,嘉文四世,1,0.5302,,0.4610169491525424,0.4590308370044053,0.5666759299694311
2255,悟空,墨菲特,0,0.4611,0.4068,0.4464285714285714,0.4878640776699029,0.45784156359172884
2256,悟空,夜曲,1,0.5172,,0.5599173553719008,0.5190763052208835,0.49658714837286266
2257,悟空,奈德麗,1,0.5,,0.5070993914807302,0.49504950495049505,0.4561332795915625
2258,悟空,希瓦娜,1,0.46020000000000005,,0.4776386404293381,0.49504950495049505,0.3966181249247804
2259,悟空,弗力貝爾,0,0.5517000000000001,0.35350000000000004,0.4783653846153846,0.47381242387332523,0.49819750605756163
2260,悟空,弗拉迪米爾,0,0.515,0.5135000000000001,0.5194508009153318,0.5195822454308094,0.47541293828228487
2261,悟空,慎,0,0.5344,0.5235,0.4403846153846154,0.47751605995717344,0.5464497491257412
2262,悟空,慨影,0,0.5136999999999999,0.6851,0.5979899497487436,0.5662499999999999,0.5557166250570454
2263,悟空,慨影,1,0.5202,,0.554240631163708,0.5,0.4656928694983663
2264,悟空,拉姆斯,1,0.49700000000000005,,0.5209471766848816,0.5076775431861804,0.5200674536256323
2265,悟空,提摩,0,0.48600000000000004,0.5065999999999999,0.549618320610687,0.512549537648613,0.39188624006691763
2266,悟空,易大師,1,0.5397,,0.6475409836065574,0.5348101265822784,0.48767025089605737
2267,悟空,札克,0,0.5556,0.44,0.43907563025210083,0.4620938628158845,0.5172985062263578
2268,悟空,札克,1,0.5072,,0.46006389776357826,0.49295774647887325,0.534301019526525
2269,悟空,李星,1,0.5382,,0.4971428571428571,0.4847619047619047,0.5155515096343499
